threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.3,0.6348491773308957,0.5804195804195804,0.7586837294332724,0.6576862123613312,0.7036175638912147,0.6144854893843686,415,300,132,220
0.31,0.6348491773308957,0.5806451612903226,0.7568555758683729,0.6571428571428571,0.7025404805432227,0.6144352732541976,414,299,133,221
0.32,0.6348491773308957,0.5800561797752809,0.7550274223034735,0.6560762509928515,0.7013064219157713,0.613820800651675,413,299,134,221
0.33,0.6348491773308957,0.5816901408450704,0.7550274223034735,0.6571201272871917,0.7016195848040734,0.6149509440748718,413,297,134,223
0.34,0.6348491773308957,0.5807365439093485,0.7495429616087751,0.6544293695131684,0.6980701271245172,0.6136669182748039,410,296,137,224
0.35,0.6348491773308957,0.5820256776034237,0.7458866544789763,0.6538461538461539,0.6960670088595134,0.6141365204217372,408,293,139,227
0.36,0.6348491773308957,0.5818965517241379,0.7404021937842779,0.6516492357200322,0.6926657030743277,0.6134128820442577,405,291,142,229
0.37,0.6348491773308957,0.581294964028777,0.7385740402193784,0.6505636070853462,0.6914259377014722,0.6127863996061715,404,291,143,229
0.38,0.6348491773308957,0.5821325648414986,0.7385740402193784,0.6510878323932313,0.6915832052938378,0.6133624676048978,404,290,143,230
0.39,0.6348491773308957,0.5838150289017341,0.7385740402193784,0.6521388216303471,0.6918985020649725,0.6145189964061503,404,288,143,232
0.4,0.6348491773308957,0.5855072463768116,0.7385740402193784,0.6531932093775262,0.6922148183891262,0.6156814214678428,404,286,143,234
0.41,0.6348491773308957,0.5880640465793304,0.7385740402193784,0.6547811993517018,0.6926912153813789,0.6174362185613549,404,283,143,237
0.42,0.6348491773308957,0.5865102639296188,0.7312614259597806,0.6509357200976403,0.6878812644753615,0.6155056834602807,400,282,147,238
0.43,0.6348491773308957,0.5861561119293078,0.7276051188299817,0.6492659053833605,0.6855521664961781,0.6148276630458412,398,281,149,239
0.44,0.6348491773308957,0.5866666666666667,0.7239488117001828,0.6481178396072013,0.6833795931984309,0.6147385206816729,396,279,151,241
0.45,0.6348491773308957,0.5866666666666667,0.7239488117001828,0.6481178396072013,0.6833795931984309,0.6147385206816729,396,279,151,241
0.46,0.6348491773308957,0.586924219910847,0.7221206581352834,0.6475409836065574,0.682292459615788,0.6146942405035698,395,278,152,242
0.47,0.6348491773308957,0.586924219910847,0.7221206581352834,0.6475409836065574,0.682292459615788,0.6146942405035698,395,278,152,242
0.48,0.6348491773308957,0.5865671641791045,0.7184643510054844,0.6458504519309778,0.6799571465482147,0.6140085531350247,393,277,154,243
0.49,0.6348491773308957,0.5874439461883408,0.7184643510054844,0.6463815789473685,0.6801164846531319,0.61460628224456,393,276,154,244
0.5,0.6348491773308957,0.58796992481203,0.7148080438756855,0.6452145214521452,0.6779382138396655,0.6145191543078377,391,274,156,246
0.51,0.6348491773308957,0.5893939393939394,0.7111517367458866,0.6445733222866611,0.6759177005251208,0.6150388018491472,389,271,158,249
0.52,0.6348491773308957,0.5905631659056316,0.7093235831809872,0.6445182724252492,0.6749871087842475,0.6156069001465697,388,269,159,251
0.53,0.6348491773308957,0.5914634146341463,0.7093235831809872,0.6450540315876975,0.6751478365329819,0.6162177522595615,388,268,159,252
0.54,0.6348491773308957,0.5923664122137404,0.7093235831809872,0.6455906821963394,0.6753088317155745,0.6168302462319512,388,267,159,253
0.55,0.6348491773308957,0.5911179173047473,0.7056672760511883,0.6433333333333333,0.6728034734917733,0.6155287941185528,386,267,161,253
0.56,0.6348491773308957,0.5932203389830508,0.7038391224862889,0.6438127090301003,0.6720332094183536,0.6167238176667347,385,264,162,256
0.57,0.6348491773308957,0.5941358024691358,0.7038391224862889,0.6443514644351465,0.6721948360398675,0.617343176031291,385,263,162,257
0.58,0.6348491773308957,0.5950540958268934,0.7038391224862889,0.644891122278057,0.6723567333927406,0.617964220063043,385,262,162,258
0.59,0.6348491773308957,0.5950540958268934,0.7038391224862889,0.644891122278057,0.6723567333927406,0.617964220063043,385,262,162,258
0.6,0.6348491773308957,0.5962732919254659,0.7020109689213894,0.6448362720403022,0.6714262015389645,0.6185573630410027,384,260,163,260
0.61,0.6348491773308957,0.6,0.7020109689213894,0.6470092670598147,0.6720781000448182,0.6210726155841235,384,256,163,264
0.62,0.6348491773308957,0.5990566037735849,0.696526508226691,0.6441251056635672,0.6684706212785948,0.6197356690520418,381,255,166,265
0.63,0.6348491773308957,0.5987361769352291,0.6928702010968921,0.6423728813559322,0.6661168004214049,0.6190497883405733,379,254,168,266
0.64,0.6348491773308957,0.5996835443037974,0.6928702010968921,0.6429177268871925,0.666280254080783,0.6196869256842356,379,253,168,267
0.65,0.6348491773308957,0.5971337579617835,0.6855575868372943,0.6382978723404256,0.661237990586954,0.6170260761491986,375,253,172,267
0.66,0.6348491773308957,0.5990415335463258,0.6855575868372943,0.639386189258312,0.6615644856623198,0.6183064590168357,375,251,172,269
0.67,0.6348491773308957,0.606473594548552,0.6508226691042047,0.6278659611992945,0.6407409583780698,0.6185664211002435,356,231,191,289
0.68,0.6348491773308957,0.606473594548552,0.6508226691042047,0.6278659611992945,0.6407409583780698,0.6185664211002435,356,231,191,289
0.69,0.6348491773308957,0.6089193825042881,0.6489945155393053,0.6283185840707964,0.6399626684570707,0.6199251019395621,355,228,192,292
0.7,0.6348491773308957,0.6110154905335629,0.6489945155393053,0.6294326241134752,0.6402968804698743,0.6213073679670031,355,226,192,294
0.71,0.6348491773308957,0.6096718480138169,0.6453382084095064,0.6269982238010657,0.637738406811252,0.6199052266134073,353,226,194,294
0.72,0.6348491773308957,0.6089965397923875,0.643510054844607,0.6257777777777778,0.636458196221816,0.6192014386957062,352,226,195,294
0.73,0.6348491773308957,0.6062717770034843,0.6361974405850092,0.6208742194469223,0.6313308215927604,0.616367989801998,348,226,199,294
0.74,0.6348491773308957,0.6048951048951049,0.6325411334552102,0.6184092940125112,0.6287631903975376,0.614940176117485,346,226,201,294
0.75,0.6348491773308957,0.6052631578947368,0.6307129798903108,0.6177260519247986,0.6276441409887741,0.6149192299909871,345,225,202,295
0.76,0.6348491773308957,0.6056338028169014,0.6288848263254113,0.6170403587443947,0.6265243562522032,0.6148988444979482,344,224,203,296
0.77,0.6348491773308957,0.6056338028169014,0.6288848263254113,0.6170403587443947,0.6265243562522032,0.6148988444979482,344,224,203,296
0.78,0.6348491773308957,0.6053097345132743,0.6252285191956124,0.6151079136690647,0.6241164691647048,0.6141570768235357,342,223,205,297
0.79,0.6348491773308957,0.603202846975089,0.6197440585009141,0.6113615870153292,0.6202503408212349,0.6119797350583224,339,223,208,297
0.8,0.6348491773308957,0.6046511627906976,0.6179159049360147,0.6112115732368897,0.6192912599052534,0.6126588888325949,338,221,209,299
0.81,0.6348491773308957,0.6064981949458483,0.6142595978062158,0.6103542234332425,0.6172059013992598,0.6133251999690761,336,218,211,302
0.82,0.6348491773308957,0.6094890510948905,0.6106032906764168,0.6100456621004566,0.6152851794345245,0.6147280596437613,334,214,213,306
0.83,0.6348491773308957,0.6077348066298343,0.603290676416819,0.6055045871559633,0.6102665498213776,0.6124886149278853,330,213,217,307
0.84,0.6348491773308957,0.6081330868761553,0.6014625228519196,0.6047794117647058,0.6091349204215507,0.6124702024336686,329,212,218,308
0.85,0.6348491773308957,0.6096654275092936,0.5996343692870201,0.6046082949308755,0.6081695085889518,0.6131850377000886,328,210,219,310
0.86,0.6348491773308957,0.6074766355140186,0.5941499085923218,0.600739371534196,0.6042666012225988,0.6109299646834473,325,210,222,310
0.87,0.6348491773308957,0.6094339622641509,0.5904936014625228,0.5998142989786444,0.6021609258910339,0.6116311062918479,323,207,224,313
0.88,0.6348491773308957,0.6121673003802282,0.5886654478976234,0.6001863932898416,0.6013584774019434,0.6131094036432457,322,204,225,316
0.89,0.6348491773308957,0.6103646833013435,0.5813528336380256,0.5955056179775281,0.5962979376784504,0.6108038625101093,318,203,229,317
0.9,0.6348491773308957,0.6104651162790697,0.5758683729433273,0.5926622765757291,0.5927027049105615,0.6100010765784327,315,201,232,319
0.91,0.6348491773308957,0.61328125,0.5740402193784278,0.5930122757318225,0.5918936278749397,0.6115141431857258,314,198,233,322
0.92,0.6348491773308957,0.614314115308151,0.5648994515539305,0.5885714285714285,0.585990989814573,0.6106983216916833,309,194,238,326
0.93,0.6348491773308957,0.6125760649087221,0.5521023765996343,0.5807692307692308,0.5772517929967655,0.6074886371513094,302,191,245,329
0.94,0.6348491773308957,0.6107660455486542,0.5393053016453382,0.5728155339805825,0.568467146483023,0.604197518434681,295,188,252,332
0.95,0.6348491773308957,0.6101694915254238,0.526508226691042,0.5652600588812562,0.559801966476077,0.6016325988932679,288,184,259,336
