threshold,auc,precision,recall,f1,composite,precision_aware,TP,FP,FN,TN
0.6,0.6059133736464632,0.5969498910675382,0.5009140767824497,0.5447316103379721,0.5350591962219091,0.5830771033644534,274,185,273,335
0.61,0.6059133736464632,0.5995623632385121,0.5009140767824497,0.545816733067729,0.5353847330408362,0.5847088762688674,274,183,273,337
0.62,0.6059133736464632,0.5986842105263158,0.4990859232175503,0.5443668993020937,0.5340357061286959,0.5838348497830786,273,183,274,337
0.63,0.6059133736464632,0.5986842105263158,0.4990859232175503,0.5443668993020937,0.5340357061286959,0.5838348497830786,273,183,274,337
0.64,0.6059133736464632,0.6122931442080378,0.473491773308958,0.534020618556701,0.518134746950782,0.5875354324003219,259,164,288,356
0.65,0.6059133736464632,0.6120481927710844,0.4643510054844607,0.5280665280665281,0.5117781358914815,0.5856267295347932,254,161,293,359
0.66,0.6059133736464632,0.6180048661800487,0.4643510054844607,0.5302713987473904,0.51243959709574,0.5892665274435341,254,157,293,363
0.67,0.6059133736464632,0.6161369193154034,0.4606946983546618,0.5271966527196653,0.5096890197225231,0.5874101302028939,252,157,295,363
0.68,0.6059133736464632,0.6133004926108374,0.45521023765996343,0.5225603357817419,0.5055558942937969,0.5846010217692339,249,157,298,363
0.69,0.6059133736464632,0.6119402985074627,0.44972577696526506,0.5184404636459431,0.5015777023057081,0.582684963076807,246,156,301,364
0.7,0.6059133736464632,0.6125,0.44789762340036565,0.5174234424498416,0.500358519164428,0.5826597074642451,245,155,302,365
0.71,0.6059133736464632,0.6126582278481013,0.4424131627056673,0.5138004246284501,0.49652938347066133,0.5816519160418784,242,153,305,367
0.72,0.6059133736464632,0.6163682864450127,0.4405850091407678,0.5138592750533049,0.49563296181566807,0.5835246004677905,241,150,306,370
0.73,0.6059133736464632,0.6169665809768637,0.43875685557586835,0.5128205128205128,0.4944072563633807,0.5835121190638783,240,149,307,371
0.74,0.6059133736464632,0.6217616580310881,0.43875685557586835,0.5144694533762058,0.49490193853008857,0.5864043397576985,240,146,307,374
0.75,0.6059133736464632,0.625,0.43875685557586835,0.5155746509129968,0.4952334977911259,0.5883550700031916,240,144,307,376
0.76,0.6059133736464632,0.6279683377308707,0.4351005484460695,0.5140388768898488,0.4929446120192821,0.5893785066616827,238,141,309,379
0.77,0.6059133736464632,0.6276595744680851,0.43144424131627057,0.5113759479956663,0.4903175797861279,0.5884252463620351,236,140,311,380
0.78,0.6059133736464632,0.6283422459893048,0.4296160877513711,0.510314875135722,0.4890851811456948,0.5884482602646617,235,139,312,381
0.79,0.6059133736464632,0.633423180592992,0.4296160877513711,0.5119825708061002,0.4895854898468083,0.5914890362676187,235,136,312,384
0.8,0.6059133736464632,0.633423180592992,0.4296160877513711,0.5119825708061002,0.4895854898468083,0.5914890362676187,235,136,312,384
0.81,0.6059133736464632,0.6318681318681318,0.42047531992687387,0.5049396267837541,0.4829022227278559,0.5885986286984848,230,134,317,386
0.82,0.6059133736464632,0.6274509803921569,0.40950639853747717,0.49557522123893805,0.47460844036971267,0.5835807312970525,224,133,323,387
0.83,0.6059133736464632,0.6299435028248588,0.4076782449725777,0.49500554938956715,0.47352346203245166,0.5846560909585922,223,131,324,389
0.84,0.6059133736464632,0.632183908045977,0.40219378427787933,0.49162011173184356,0.46976560038778536,0.5847606622718342,220,128,327,392
0.85,0.6059133736464632,0.6308139534883721,0.396709323583181,0.48709315375982043,0.46566528264882934,0.5827175976014248,217,127,330,393
0.86,0.6059133736464632,0.6342182890855457,0.3930530164533821,0.4853273137697517,0.4633073770869092,0.583890013402991,215,124,332,396
0.87,0.6059133736464632,0.6366366366366366,0.3875685557586837,0.4818181818181818,0.45951240715408903,0.5840464475930655,212,121,335,399
0.88,0.6059133736464632,0.6391437308868502,0.3820840950639854,0.4782608695652174,0.45570298313085056,0.5842328010422829,209,118,338,402
0.89,0.6059133736464632,0.6428571428571429,0.37842778793418647,0.476409666283084,0.4533194685813111,0.5855341460427893,207,115,340,405
0.9,0.6059133736464632,0.6421725239616614,0.36745886654478976,0.46744186046511627,0.4451446661412224,0.5825014948496582,201,112,346,408
0.91,0.6059133736464632,0.6345514950166113,0.3491773308957952,0.45047169811320753,0.4309128496111525,0.5735999316715605,191,110,356,410
0.92,0.6059133736464632,0.6351351351351351,0.3436928702010969,0.4460260972716489,0.4268369390113358,0.5725580714783549,188,108,359,412
0.93,0.6059133736464632,0.6357388316151202,0.3382084095063985,0.441527446300716,0.4227451133727067,0.5715103244270676,185,106,362,414
0.94,0.6059133736464632,0.6347517730496454,0.3272394881170018,0.43184559710494574,0.4143560979192773,0.568112240385599,179,103,368,417
0.95,0.6059133736464632,0.6373626373626373,0.3180987202925046,0.424390243902439,0.40754910804627664,0.567181066581343,174,99,373,421
